Timestamp,Raw Data
2026-07-26 21:54:25,"7009364,-0.01,-3.14,0.00,0.00,0.00,0.00,0.00"
2026-07-26 21:54:25,"7013928,-0.01,-3.14,0.00,0.00,0.00,0.00,0.00"
2026-07-26 21:54:25,"7018484,-0.01,-3.14,0.00,0.00,0.00,0.00,0.00"
2026-07-26 21:54:25,"7023044,-0.01,-3.14,0.00,0.00,0.00,0.00,0.00"
2026-07-26 21:54:25,"7027612,-0.01,-3.14,0.00,0.00,0.00,0.00,0.00"
2026-07-26 21:54:25,"7032172,-0.01,-3.14,0.00,0.00,0.00,0.00,0.00"
2026-07-26 21:54:25,"7036736,-0.01,-3.14,0.00,0.00,0.00,0.00,0.00"
2026-07-26 21:54:25,"7041296,-0.01,-3.14,0.00,0.00,0.00,0.00,0.00"
2026-07-26 21:54:25,"7045860,-0.01,-3.14,0.00,0.27,0.00,0.00,0.00"
2026-07-26 21:54:25,"7050476,-0.01,-3.13,0.00,0.83,0.00,0.00,0.00"
2026-07-26 21:54:25,"7055092,-0.01,-3.12,0.00,1.16,0.00,0.00,0.00"
2026-07-26 21:54:25,"7059720,-0.01,-3.11,0.00,1.62,0.00,0.00,0.00"
2026-07-26 21:54:25,"7064348,-0.01,-3.10,0.00,2.04,0.00,0.00,0.00"
2026-07-26 21:54:25,"7068964,-0.01,-3.09,0.00,2.28,0.00,0.00,0.00"
2026-07-26 21:54:25,"7073572,-0.01,-3.07,0.00,2.57,0.00,0.00,0.00"
2026-07-26 21:54:25,"7078188,-0.01,-3.06,0.00,2.60,0.00,0.00,0.00"
2026-07-26 21:54:25,"7082800,-0.01,-3.05,0.00,2.76,0.00,0.00,0.00"
2026-07-26 21:54:25,"7087416,-0.01,-3.03,0.00,2.99,0.00,0.00,0.00"
2026-07-26 21:54:25,"7092028,-0.01,-3.02,0.00,2.99,0.00,0.00,0.00"
2026-07-26 21:54:25,"7096640,-0.01,-3.00,0.00,2.99,0.00,0.00,0.00"
2026-07-26 21:54:25,"7101244,-0.01,-2.99,0.00,2.99,0.00,0.00,0.00"
2026-07-26 21:54:25,"7105864,-0.01,-2.97,0.00,3.26,0.00,0.00,0.00"
2026-07-26 21:54:25,"7110476,-0.01,-2.96,0.00,3.28,0.00,0.00,0.00"
2026-07-26 21:54:25,"7115092,-0.01,-2.94,0.00,3.43,0.00,0.00,0.00"
2026-07-26 21:54:25,"7119708,-0.01,-2.92,0.00,3.52,0.00,0.00,0.00"
2026-07-26 21:54:25,"7124332,-0.01,-2.91,0.00,3.71,0.00,0.00,0.00"
2026-07-26 21:54:25,"7128952,-0.01,-2.89,0.00,3.82,0.00,0.00,0.00"
2026-07-26 21:54:25,"7133564,-0.01,-2.87,0.00,3.89,0.00,0.00,0.00"
2026-07-26 21:54:25,"7138180,-0.01,-2.85,0.00,4.06,0.00,0.00,0.00"
2026-07-26 21:54:25,"7142796,-0.01,-2.83,0.00,4.03,0.00,0.00,0.00"
2026-07-26 21:54:25,"7147408,-0.01,-2.81,0.00,4.02,0.00,0.00,0.00"
2026-07-26 21:54:25,"7152024,-0.01,-2.79,0.00,3.87,0.00,0.00,0.00"
2026-07-26 21:54:25,"7156636,-0.01,-2.78,0.00,3.52,0.00,0.00,0.00"
2026-07-26 21:54:25,"7161256,-0.01,-2.77,0.00,3.31,0.00,0.00,0.00"
2026-07-26 21:54:25,"7165876,-0.01,-2.76,0.00,3.05,0.00,0.00,0.00"
2026-07-26 21:54:25,"7170492,-0.01,-2.74,0.00,2.89,0.00,0.00,0.00"
2026-07-26 21:54:25,"7175132,-0.01,-2.73,0.00,2.93,0.00,0.00,0.00"
2026-07-26 21:54:25,"7179848,-0.01,-2.71,0.00,3.06,0.00,0.00,0.00"
2026-07-26 21:54:25,"7184504,-0.01,-2.70,0.00,3.28,0.00,0.00,0.00"
2026-07-26 21:54:25,"7189160,-0.01,-2.68,0.00,3.42,0.00,0.00,0.00"
2026-07-26 21:54:25,"7193824,-0.01,-2.66,0.00,3.76,0.00,0.00,0.00"
2026-07-26 21:54:25,"7198480,-0.01,-2.64,0.00,3.84,0.00,0.00,0.00"
2026-07-26 21:54:25,"7203144,-0.01,-2.62,0.00,4.01,0.00,0.00,0.00"
2026-07-26 21:54:25,"7207800,-0.01,-2.60,0.00,4.12,0.00,0.00,0.00"
2026-07-26 21:54:25,"7212460,-0.01,-2.58,0.00,4.05,0.00,0.00,0.00"
2026-07-26 21:54:25,"7217112,-0.01,-2.56,0.00,4.15,0.00,0.00,0.00"
2026-07-26 21:54:25,"7221776,-0.01,-2.54,0.00,4.07,0.00,0.00,0.00"
2026-07-26 21:54:25,"7226432,-0.01,-2.52,0.00,4.15,0.00,0.00,0.00"
2026-07-26 21:54:25,"7231088,-0.01,-2.50,0.00,4.34,0.00,0.00,0.00"
2026-07-26 21:54:25,"7235744,-0.01,-2.48,0.00,4.32,0.00,0.00,0.00"
2026-07-26 21:54:25,"7240404,-0.01,-2.46,0.00,4.56,0.00,0.00,0.00"
2026-07-26 21:54:25,"7245068,-0.01,-2.44,0.00,4.58,0.00,0.00,0.00"
2026-07-26 21:54:25,"7249728,-0.01,-2.42,0.00,4.72,0.00,0.00,0.00"
2026-07-26 21:54:25,"7254392,-0.01,-2.39,0.00,4.81,0.00,0.00,0.00"
2026-07-26 21:54:25,"7259060,-0.01,-2.37,0.00,4.72,0.00,0.00,0.00"
2026-07-26 21:54:25,"7263788,-0.01,-2.35,0.01,4.78,0.00,0.00,0.00"
2026-07-26 21:54:25,"7268464,-0.01,-2.33,0.02,4.71,0.00,0.00,0.00"
2026-07-26 21:54:25,"7273136,-0.01,-2.31,0.02,4.66,0.00,0.00,0.00"
2026-07-26 21:54:25,"7277820,-0.01,-2.28,0.02,4.76,0.00,0.00,0.00"
2026-07-26 21:54:25,"7282476,-0.01,-2.26,0.02,4.70,0.00,0.00,0.00"
2026-07-26 21:54:25,"7287140,-0.01,-2.24,0.02,4.79,0.00,0.00,0.00"
2026-07-26 21:54:25,"7291812,-0.01,-2.21,0.03,4.98,0.00,0.00,0.00"
2026-07-26 21:54:25,"7296484,-0.01,-2.19,0.03,5.09,0.00,0.00,0.00"
2026-07-26 21:54:25,"7301152,-0.01,-2.16,0.03,5.29,0.00,0.00,0.00"
2026-07-26 21:54:25,"7305816,-0.01,-2.14,0.03,5.54,0.00,0.00,0.00"
2026-07-26 21:54:25,"7310496,-0.01,-2.11,0.03,5.55,0.00,0.00,0.00"
2026-07-26 21:54:25,"7315152,-0.01,-2.08,0.03,5.70,0.00,0.00,0.00"
2026-07-26 21:54:25,"7319812,-0.01,-2.06,0.03,5.66,0.00,0.00,0.00"
2026-07-26 21:54:25,"7324476,-0.01,-2.03,0.03,5.63,0.00,0.00,0.00"
2026-07-26 21:54:25,"7329144,-0.01,-2.00,0.03,5.48,0.00,0.00,0.00"
2026-07-26 21:54:25,"7333800,-0.01,-1.98,0.03,5.53,0.00,0.00,0.00"
2026-07-26 21:54:25,"7338472,-0.01,-1.96,0.03,5.29,0.00,0.00,0.00"
2026-07-26 21:54:25,"7343160,-0.01,-1.93,0.03,5.27,0.00,0.00,0.00"
2026-07-26 21:54:25,"7347824,-0.01,-1.91,0.03,5.13,0.00,0.00,0.00"
2026-07-26 21:54:25,"7352504,-0.01,-1.89,0.03,5.05,0.00,0.00,0.00"
2026-07-26 21:54:25,"7357164,-0.01,-1.86,0.03,5.00,0.00,0.00,0.00"
2026-07-26 21:54:25,"7361828,-0.01,-1.84,0.03,4.98,0.00,0.00,0.00"
2026-07-26 21:54:25,"7366476,-0.01,-1.82,0.01,4.97,0.00,0.00,0.00"
2026-07-26 21:54:25,"7371124,-0.01,-1.79,0.01,5.09,0.00,0.00,0.00"
2026-07-26 21:54:25,"7375764,-0.01,-1.77,0.00,5.30,0.00,0.00,0.00"
2026-07-26 21:54:25,"7380388,-0.01,-1.74,0.00,5.30,0.00,0.00,0.00"
2026-07-26 21:54:25,"7385020,-0.01,-1.71,0.00,5.43,0.00,0.00,0.00"
2026-07-26 21:54:25,"7389652,-0.01,-1.69,0.00,5.51,0.00,0.00,0.00"
2026-07-26 21:54:25,"7394280,-0.01,-1.66,0.00,5.43,0.00,0.00,0.00"
2026-07-26 21:54:25,"7398916,-0.01,-1.64,0.00,5.51,0.00,0.00,0.00"
2026-07-26 21:54:25,"7403552,-0.01,-1.61,0.00,5.55,0.00,0.00,0.00"
2026-07-26 21:54:25,"7408188,-0.01,-1.59,0.00,5.58,0.00,0.00,0.00"
2026-07-26 21:54:25,"7412824,-0.01,-1.56,0.00,5.73,0.00,0.00,0.00"
2026-07-26 21:54:25,"7417452,-0.01,-1.53,0.00,5.83,0.00,0.00,0.00"
2026-07-26 21:54:25,"7422084,-0.01,-1.50,0.00,5.88,0.00,0.00,0.00"
2026-07-26 21:54:25,"7426708,-0.01,-1.48,0.00,5.92,0.00,0.00,0.00"
2026-07-26 21:54:25,"7431344,-0.01,-1.45,0.00,5.93,0.00,0.00,0.00"
2026-07-26 21:54:25,"7435976,-0.01,-1.42,0.00,5.94,0.00,0.00,0.00"
2026-07-26 21:54:25,"7440616,-0.01,-1.39,0.00,5.95,0.00,0.00,0.00"
2026-07-26 21:54:25,"7445248,-0.01,-1.37,0.00,5.95,0.00,0.00,0.00"
2026-07-26 21:54:25,"7449888,-0.01,-1.34,0.00,5.95,0.00,0.00,0.00"
2026-07-26 21:54:25,"7454520,-0.01,-1.31,0.00,5.96,0.00,0.00,0.00"
2026-07-26 21:54:25,"7459156,-0.01,-1.28,0.00,5.82,0.00,0.00,0.00"
2026-07-26 21:54:25,"7463788,-0.01,-1.26,0.00,5.61,0.00,0.00,0.00"
2026-07-26 21:54:25,"7468420,-0.01,-1.23,0.00,5.62,0.00,0.00,0.00"
2026-07-26 21:54:25,"7473056,-0.01,-1.21,0.00,5.49,0.00,0.00,0.00"
2026-07-26 21:54:25,"7477692,-0.01,-1.19,0.00,5.28,0.00,0.00,0.00"
2026-07-26 21:54:25,"7482332,-0.01,-1.16,0.00,5.28,0.00,0.00,0.00"
2026-07-26 21:54:25,"7486976,-0.01,-1.14,0.00,5.15,0.00,0.00,0.00"
2026-07-26 21:54:25,"7491620,-0.01,-1.12,0.00,4.94,0.00,0.00,0.00"
2026-07-26 21:54:25,"7496256,-0.01,-1.10,0.00,4.82,0.00,0.00,0.00"
2026-07-26 21:54:25,"7500892,-0.01,-1.07,0.00,4.74,0.00,0.00,0.00"
2026-07-26 21:54:25,"7505524,-0.01,-1.05,0.00,4.70,0.00,0.00,0.00"
2026-07-26 21:54:25,"7510152,-0.01,-1.03,0.00,4.68,0.00,0.00,0.00"
2026-07-26 21:54:25,"7514784,-0.01,-1.01,0.00,4.66,0.00,0.00,0.00"
2026-07-26 21:54:25,"7519416,-0.01,-0.99,0.00,4.65,0.00,0.00,0.00"
2026-07-26 21:54:25,"7524052,-0.01,-0.97,0.00,4.64,0.00,0.00,0.00"
2026-07-26 21:54:25,"7528684,-0.01,-0.94,0.00,4.64,0.00,0.00,0.00"
2026-07-26 21:54:25,"7533312,-0.01,-0.92,0.00,4.64,0.00,0.00,0.00"
2026-07-26 21:54:25,"7537940,-0.01,-0.90,0.00,4.64,0.00,0.00,0.00"
2026-07-26 21:54:25,"7542568,-0.01,-0.88,0.00,4.51,0.00,0.00,0.00"
2026-07-26 21:54:25,"7547192,-0.01,-0.86,0.00,4.43,0.00,0.00,0.00"
2026-07-26 21:54:25,"7551824,-0.01,-0.84,0.00,4.38,0.00,0.00,0.00"
2026-07-26 21:54:25,"7556452,-0.01,-0.82,0.00,4.22,0.00,0.00,0.00"
2026-07-26 21:54:25,"7561084,-0.01,-0.81,0.00,4.12,0.00,0.00,0.00"
2026-07-26 21:54:25,"7565716,-0.01,-0.79,0.00,3.93,0.00,0.00,0.00"
2026-07-26 21:54:25,"7570340,-0.01,-0.77,0.00,3.82,0.00,0.00,0.00"
2026-07-26 21:54:25,"7574968,-0.01,-0.75,0.00,3.75,0.00,0.00,0.00"
2026-07-26 21:54:25,"7579596,-0.01,-0.74,0.00,3.58,0.00,0.00,0.00"
2026-07-26 21:54:25,"7584236,-0.01,-0.72,0.00,3.47,0.00,0.00,0.00"
2026-07-26 21:54:25,"7588860,-0.01,-0.71,0.00,3.41,0.00,0.00,0.00"
2026-07-26 21:54:25,"7593492,-0.01,-0.69,0.00,3.37,0.00,0.00,0.00"
2026-07-26 21:54:25,"7598120,-0.01,-0.68,0.00,3.21,0.00,0.00,0.00"
2026-07-26 21:54:25,"7602752,-0.01,-0.66,0.00,3.25,0.00,0.00,0.00"
2026-07-26 21:54:25,"7607380,-0.01,-0.65,0.00,3.15,0.00,0.00,0.00"
2026-07-26 21:54:25,"7612016,-0.01,-0.64,0.00,3.08,0.00,0.00,0.00"
2026-07-26 21:54:25,"7616636,-0.01,-0.62,0.00,3.04,0.00,0.00,0.00"
2026-07-26 21:54:25,"7621256,-0.01,-0.61,0.00,2.89,0.00,0.00,0.00"
2026-07-26 21:54:25,"7625888,-0.01,-0.60,0.00,2.92,0.00,0.00,0.00"
2026-07-26 21:54:25,"7630516,-0.01,-0.58,0.00,2.82,0.00,0.00,0.00"
2026-07-26 21:54:25,"7635148,-0.01,-0.57,0.00,2.75,0.00,0.00,0.00"
2026-07-26 21:54:25,"7639780,-0.01,-0.56,0.00,2.58,0.00,0.00,0.00"
2026-07-26 21:54:25,"7644420,-0.01,-0.55,0.00,2.47,0.00,0.00,0.00"
2026-07-26 21:54:25,"7649048,-0.01,-0.54,0.00,2.54,0.00,0.00,0.00"
2026-07-26 21:54:25,"7653676,-0.01,-0.53,0.00,2.32,0.00,0.00,0.00"
2026-07-26 21:54:25,"7658312,-0.01,-0.52,0.00,2.32,0.00,0.00,0.00"
2026-07-26 21:54:25,"7662940,-0.01,-0.51,0.00,2.45,0.00,0.00,0.00"
2026-07-26 21:54:25,"7667572,-0.01,-0.50,0.00,2.27,0.00,0.00,0.00"
2026-07-26 21:54:25,"7672196,-0.01,-0.49,0.00,2.29,0.00,0.00,0.00"
2026-07-26 21:54:25,"7676832,-0.01,-0.48,0.00,2.30,0.00,0.00,0.00"
2026-07-26 21:54:25,"7681460,-0.01,-0.47,0.00,2.18,0.00,0.00,0.00"
2026-07-26 21:54:25,"7686092,-0.01,-0.46,0.00,2.23,0.00,0.00,0.00"
2026-07-26 21:54:25,"7690732,-0.01,-0.45,0.00,2.00,0.00,0.00,0.00"
2026-07-26 21:54:25,"7695340,-0.01,-0.44,0.00,2.00,0.00,0.00,0.00"
2026-07-26 21:54:25,"7699972,-0.01,-0.43,0.00,1.86,0.00,0.00,0.00"
2026-07-26 21:54:25,"7704592,-0.01,-0.42,0.00,1.91,0.00,0.00,0.00"
2026-07-26 21:54:25,"7709220,-0.01,-0.41,0.00,1.81,0.00,0.00,0.00"
2026-07-26 21:54:25,"7713852,-0.01,-0.41,0.00,1.75,0.00,0.00,0.00"
2026-07-26 21:54:25,"7718480,-0.01,-0.40,0.00,1.71,0.00,0.00,0.00"
2026-07-26 21:54:25,"7723104,-0.01,-0.39,0.00,1.56,0.00,0.00,0.00"
2026-07-26 21:54:25,"7727732,-0.01,-0.39,0.00,1.60,0.00,0.00,0.00"
2026-07-26 21:54:25,"7732360,-0.01,-0.38,0.00,1.49,0.00,0.00,0.00"
2026-07-26 21:54:25,"7736988,-0.01,-0.37,0.00,1.29,0.00,0.00,0.00"
2026-07-26 21:54:25,"7741616,-0.01,-0.37,0.00,1.31,0.00,0.00,0.00"
2026-07-26 21:54:25,"7746248,-0.01,-0.36,0.00,1.18,0.00,0.00,0.00"
2026-07-26 21:54:25,"7750880,-0.01,-0.36,0.00,1.24,0.00,0.00,0.00"
2026-07-26 21:54:25,"7755516,-0.01,-0.35,0.00,1.27,0.00,0.00,0.00"
2026-07-26 21:54:25,"7760148,-0.01,-0.35,0.00,1.16,0.00,0.00,0.00"
2026-07-26 21:54:25,"7764780,-0.01,-0.34,0.00,1.09,0.00,0.00,0.00"
2026-07-26 21:54:25,"7769404,-0.01,-0.34,0.00,1.19,0.00,0.00,0.00"
2026-07-26 21:54:25,"7774036,-0.01,-0.33,0.00,1.11,0.00,0.00,0.00"
2026-07-26 21:54:25,"7778668,-0.01,-0.33,0.00,1.06,0.00,0.00,0.00"
2026-07-26 21:54:25,"7783292,-0.01,-0.32,0.00,1.17,0.00,0.00,0.00"
2026-07-26 21:54:25,"7787924,-0.01,-0.32,0.00,1.10,0.00,0.00,0.00"
2026-07-26 21:54:25,"7792556,-0.01,-0.31,0.00,1.06,0.00,0.00,0.00"
2026-07-26 21:54:25,"7797184,-0.01,-0.31,0.00,1.16,0.00,0.00,0.00"
2026-07-26 21:54:25,"7801832,-0.01,-0.30,0.00,0.96,0.00,0.00,0.00"
2026-07-26 21:54:25,"7806460,-0.01,-0.30,0.00,1.11,0.00,0.00,0.00"
2026-07-26 21:54:25,"7811100,-0.01,-0.29,0.00,0.93,0.00,0.00,0.00"
2026-07-26 21:54:25,"7815728,-0.01,-0.29,0.00,0.96,0.00,0.00,0.00"
2026-07-26 21:54:25,"7820356,-0.01,-0.28,0.00,0.97,0.00,0.00,0.00"
2026-07-26 21:54:25,"7824988,-0.01,-0.28,0.00,0.98,0.00,0.00,0.00"
2026-07-26 21:54:25,"7829612,-0.01,-0.27,0.00,0.99,0.00,0.00,0.00"
2026-07-26 21:54:25,"7834240,-0.01,-0.27,0.00,0.99,8.00,0.27,0.00"
2026-07-26 21:54:25,"7839004,-0.01,-0.27,0.00,0.85,8.00,0.27,0.00"
2026-07-26 21:54:25,"7844420,-0.06,-0.24,0.00,2.21,8.00,0.24,0.01"
2026-07-26 21:54:25,"7850116,-0.17,-0.17,7.42,6.28,6.07,0.17,0.01"
2026-07-26 21:54:25,"7855828,-0.27,-0.13,13.10,7.10,4.40,0.13,0.01"
2026-07-26 21:54:25,"7861596,-0.37,-0.06,15.39,9.15,1.93,0.06,0.01"
2026-07-26 21:54:25,"7867252,-0.46,0.01,16.66,9.83,-0.21,-0.01,0.01"
2026-07-26 21:54:25,"7872716,-0.53,0.05,15.80,9.27,-1.83,-0.05,0.01"
2026-07-26 21:54:25,"7877872,-0.56,0.08,13.24,7.82,-2.85,-0.08,0.01"
2026-07-26 21:54:25,"7882976,-0.55,0.08,9.01,4.57,-2.79,-0.08,0.01"
2026-07-26 21:54:25,"7888312,-0.50,0.06,2.79,1.25,-2.09,-0.06,0.01"
2026-07-26 21:54:25,"7893736,-0.44,0.04,-3.88,-1.06,-1.23,-0.04,0.01"
2026-07-26 21:54:25,"7899116,-0.38,0.02,-8.00,-2.01,-0.59,-0.02,0.01"
2026-07-26 21:54:25,"7904344,-0.34,-0.00,-9.39,-2.49,0.00,0.00,0.01"
2026-07-26 21:54:25,"7909396,-0.32,-0.00,-7.90,-1.50,0.00,0.00,0.01"
2026-07-26 21:54:25,"7914304,-0.31,0.00,-5.51,-0.77,-0.05,-0.00,0.00"
2026-07-26 21:54:25,"7919188,-0.31,0.01,-3.32,0.16,-0.32,-0.01,0.00"
2026-07-26 21:54:26,"7924064,-0.31,0.02,-2.22,1.11,-0.75,-0.02,0.00"
2026-07-26 21:54:26,"7928972,-0.31,0.03,-0.97,1.66,-1.18,-0.03,0.00"
2026-07-26 21:54:26,"7933844,-0.31,0.04,-0.35,1.63,-1.45,-0.04,0.00"
2026-07-26 21:54:26,"7938884,-0.29,0.04,-0.44,0.98,-1.45,-0.04,0.01"
2026-07-26 21:54:26,"7943936,-0.27,0.04,-1.80,0.10,-1.23,-0.04,0.01"
2026-07-26 21:54:26,"7949084,-0.24,0.02,-3.38,-0.89,-0.81,-0.02,0.01"
2026-07-26 21:54:26,"7954224,-0.21,0.01,-4.57,-1.49,-0.38,-0.01,0.01"
2026-07-26 21:54:26,"7959336,-0.19,-0.00,-5.13,-1.73,0.00,0.00,0.01"
2026-07-26 21:54:26,"7964380,-0.17,-0.00,-4.96,-1.41,0.16,0.00,0.01"
2026-07-26 21:54:26,"7969364,-0.15,-0.00,-4.15,-0.72,0.11,0.00,0.00"
2026-07-26 21:54:26,"7974292,-0.15,0.00,-3.07,0.19,-0.16,-0.00,0.00"
2026-07-26 21:54:26,"7979168,-0.15,0.01,-2.06,0.87,-0.48,-0.01,0.00"
2026-07-26 21:54:26,"7984024,-0.15,0.02,-1.55,1.41,-0.86,-0.02,0.00"
2026-07-26 21:54:26,"7988960,-0.14,0.03,-0.91,1.59,-1.18,-0.03,0.00"
2026-07-26 21:54:26,"7993948,-0.13,0.04,-0.89,1.08,-1.23,-0.04,0.00"
2026-07-26 21:54:26,"7999024,-0.11,0.03,-1.82,0.40,-1.13,-0.03,0.01"
2026-07-26 21:54:26,"8004156,-0.09,0.02,-3.11,-0.47,-0.81,-0.02,0.01"
2026-07-26 21:54:26,"8009280,-0.06,0.01,-4.17,-1.12,-0.43,-0.01,0.01"
2026-07-26 21:54:26,"8014392,-0.03,0.00,-4.70,-1.27,-0.16,-0.00,0.01"
2026-07-26 21:54:26,"8019396,-0.02,0.00,-4.54,-0.89,-0.11,-0.00,0.01"
2026-07-26 21:54:26,"8024372,-0.01,0.01,-3.69,-0.29,-0.21,-0.01,0.00"
2026-07-26 21:54:26,"8029304,-0.01,0.02,-2.51,0.58,-0.54,-0.02,0.00"
2026-07-26 21:54:26,"8034132,-0.01,0.03,-1.93,1.23,-0.91,-0.03,0.00"
2026-07-26 21:54:26,"8038996,-0.00,0.04,-1.63,1.62,-1.29,-0.04,0.00"
2026-07-26 21:54:26,"8043972,0.00,0.04,-0.97,1.59,-1.56,-0.04,0.00"
2026-07-26 21:54:26,"8049008,0.02,0.04,-1.37,0.95,-1.56,-0.04,0.01"
2026-07-26 21:54:26,"8054092,0.04,0.04,-2.44,0.09,-1.34,-0.04,0.01"
2026-07-26 21:54:26,"8059268,0.07,0.02,-3.94,-1.01,-0.86,-0.02,0.01"
2026-07-26 21:54:26,"8064476,0.11,0.01,-5.22,-1.67,-0.38,-0.01,0.01"
2026-07-26 21:54:26,"8069664,0.14,-0.00,-5.89,-2.07,0.11,0.00,0.01"
2026-07-26 21:54:26,"8074708,0.16,-0.01,-5.72,-1.73,0.32,0.01,0.01"
2026-07-26 21:54:26,"8079700,0.17,-0.01,-4.79,-0.91,0.27,0.01,0.00"
2026-07-26 21:54:26,"8084624,0.18,-0.00,-3.39,0.08,0.00,0.00,0.00"
2026-07-26 21:54:26,"8089488,0.17,0.01,-2.71,1.05,-0.43,-0.01,0.00"
2026-07-26 21:54:26,"8094412,0.17,0.03,-1.19,1.75,-0.91,-0.03,0.00"
2026-07-26 21:54:26,"8099344,0.17,0.04,-0.36,1.92,-1.29,-0.04,0.00"
2026-07-26 21:54:26,"8104328,0.19,0.04,-0.47,1.65,-1.50,-0.04,0.00"
2026-07-26 21:54:26,"8109404,0.21,0.04,-1.41,0.75,-1.40,-0.04,0.01"
2026-07-26 21:54:26,"8114540,0.24,0.03,-3.03,-0.15,-1.13,-0.03,0.01"
2026-07-26 21:54:26,"8119712,0.26,0.02,-4.38,-0.92,-0.75,-0.02,0.01"
2026-07-26 21:54:26,"8124852,0.29,0.01,-5.04,-1.39,-0.38,-0.01,0.01"
2026-07-26 21:54:26,"8129964,0.31,0.00,-5.08,-1.31,-0.16,-0.00,0.01"
2026-07-26 21:54:26,"8135032,0.33,0.00,-4.66,-0.91,-0.11,-0.00,0.01"
2026-07-26 21:54:26,"8140028,0.34,0.01,-3.86,-0.18,-0.27,-0.01,0.00"
2026-07-26 21:54:26,"8144980,0.35,0.02,-2.93,0.51,-0.54,-0.02,0.00"
2026-07-26 21:54:26,"8149892,0.35,0.03,-2.03,1.18,-0.91,-0.03,0.00"
2026-07-26 21:54:26,"8154816,0.36,0.04,-1.35,1.46,-1.23,-0.04,0.00"
2026-07-26 21:54:26,"8159816,0.37,0.04,-1.21,1.37,-1.45,-0.04,0.00"
2026-07-26 21:54:26,"8164884,0.38,0.04,-1.71,0.70,-1.40,-0.04,0.01"
2026-07-26 21:54:26,"8169996,0.41,0.03,-2.80,-0.06,-1.18,-0.03,0.01"
2026-07-26 21:54:26,"8175156,0.44,0.02,-3.99,-0.87,-0.81,-0.02,0.01"
2026-07-26 21:54:26,"8180316,0.47,0.01,-5.02,-1.59,-0.32,-0.01,0.01"
2026-07-26 21:54:26,"8185504,0.50,-0.00,-5.81,-1.90,0.11,0.00,0.01"
2026-07-26 21:54:26,"8190532,0.52,-0.01,-5.79,-1.51,0.27,0.01,0.01"
2026-07-26 21:54:26,"8195476,0.53,-0.00,-4.46,-0.28,0.00,0.00,0.00"
2026-07-26 21:54:26,"8200388,0.52,0.01,-3.80,0.95,-0.48,-0.01,0.00"
2026-07-26 21:54:26,"8205304,0.52,0.03,-1.52,1.95,-1.07,-0.03,0.00"
2026-07-26 21:54:26,"8210196,0.52,0.04,-0.24,2.30,-1.56,-0.04,0.00"
2026-07-26 21:54:26,"8215108,0.52,0.05,0.40,2.13,-1.88,-0.05,0.00"
2026-07-26 21:54:26,"8220148,0.54,0.06,-0.27,1.40,-1.93,-0.06,0.01"
2026-07-26 21:54:26,"8225324,0.57,0.05,-2.14,0.36,-1.72,-0.05,0.01"
2026-07-26 21:54:26,"8230576,0.61,0.04,-4.10,-0.83,-1.23,-0.04,0.01"
2026-07-26 21:54:26,"8235860,0.65,0.02,-6.03,-2.01,-0.54,-0.02,0.01"
2026-07-26 21:54:26,"8241112,0.69,-0.00,-7.17,-2.49,0.05,0.00,0.01"
2026-07-26 21:54:26,"8246212,0.72,-0.01,-7.06,-2.22,0.38,0.01,0.01"
2026-07-26 21:54:26,"8251256,0.74,-0.01,-5.96,-1.45,0.43,0.01,0.01"
2026-07-26 21:54:26,"8256236,0.74,-0.01,-4.32,-0.38,0.21,0.01,0.00"
2026-07-26 21:54:26,"8261144,0.74,0.01,-2.72,0.77,-0.21,-0.01,0.00"
2026-07-26 21:54:26,"8266008,0.74,0.02,-1.93,1.60,-0.70,-0.02,0.00"
2026-07-26 21:54:26,"8270916,0.74,0.03,-0.84,1.96,-1.13,-0.03,0.00"
2026-07-26 21:54:26,"8275896,0.75,0.04,-0.74,1.92,-1.45,-0.04,0.00"
2026-07-26 21:54:26,"8280956,0.77,0.04,-1.41,1.27,-1.50,-0.04,0.01"
2026-07-26 21:54:26,"8286092,0.80,0.04,-2.80,0.28,-1.29,-0.04,0.01"
2026-07-26 21:54:26,"8291220,0.83,0.03,-4.06,-0.43,-1.02,-0.03,0.01"
2026-07-26 21:54:26,"8296360,0.85,0.02,-4.82,-0.97,-0.70,-0.02,0.01"
2026-07-26 21:54:26,"8301468,0.88,0.01,-5.10,-1.18,-0.43,-0.01,0.01"
2026-07-26 21:54:26,"8306584,0.91,0.01,-5.13,-0.95,-0.32,-0.01,0.01"
2026-07-26 21:54:26,"8311644,0.93,0.01,-4.83,-0.69,-0.27,-0.01,0.01"
2026-07-26 21:54:26,"8316692,0.94,0.01,-4.13,-0.05,-0.43,-0.01,0.01"
2026-07-26 21:54:26,"8321664,0.94,0.02,-3.15,0.83,-0.81,-0.02,0.00"
2026-07-26 21:54:26,"8326584,0.95,0.04,-2.18,1.50,-1.23,-0.04,0.00"
2026-07-26 21:54:26,"8331524,0.95,0.05,-1.47,1.77,-1.61,-0.05,0.00"
2026-07-26 21:54:26,"8336524,0.96,0.05,-1.39,1.43,-1.77,-0.05,0.00"
2026-07-26 21:54:26,"8341668,0.99,0.05,-2.15,0.74,-1.72,-0.05,0.01"
2026-07-26 21:54:26,"8346912,1.03,0.04,-3.73,-0.49,-1.29,-0.04,0.01"
2026-07-26 21:54:26,"8352220,1.07,0.02,-5.83,-1.68,-0.64,-0.02,0.01"
2026-07-26 21:54:26,"8357432,1.11,0.00,-7.14,-2.30,-0.05,-0.00,0.01"
